Survived,Pclass,Sex,Age,Fare,Embarked_Q,Embarked_S,FamilySize,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Middle-aged,AgeGroup_Senior,LogFare,AgeBin,IsAlone
0,3,1,43.0,46.9,0,1,8,False,False,True,False,3.8691155044168695,3,0
1,1,0,36.0,512.3292,0,0,2,False,False,True,False,6.240917354759096,3,0
0,3,1,28.0,8.1375,1,0,1,False,True,False,False,2.212386825075897,2,1
1,1,0,27.0,76.7292,0,0,1,False,True,False,False,4.353230991152628,2,1
0,3,0,20.0,9.225,0,1,1,False,True,False,False,2.3248357019288655,2,1
0,3,0,14.0,46.9,0,1,8,True,False,False,False,3.8691155044168695,1,0
0,2,0,60.0,39.0,0,1,3,False,False,True,False,3.6888794541139363,3,0
0,2,0,25.0,41.5792,0,0,4,False,True,False,False,3.7513658711253766,2,0
0,3,0,14.0,39.6875,0,1,6,True,False,False,False,3.705920919968788,1,0
0,3,0,19.0,10.1708,0,1,1,False,True,False,False,2.4133032309283076,2,1
0,3,0,18.0,7.7958,0,1,1,True,False,False,False,2.174274334826008,1,1
1,1,1,15.0,211.3375,0,1,2,True,False,False,False,5.35817698994543,1,0
1,1,0,31.0,57.0,0,1,2,False,True,False,False,4.060443010546419,2,0
1,3,1,4.0,13.4167,0,0,2,False,False,False,False,2.668387256845834,0,0
1,3,0,28.0,56.4958,0,1,1,False,True,False,False,4.05171190165724,2,1
0,3,0,25.0,7.225,0,0,1,False,True,False,False,2.1071782966514356,2,1
0,1,0,60.0,26.55,0,1,1,False,False,True,False,3.3160025355989236,3,1
0,2,0,52.0,13.5,0,1,1,False,False,True,False,2.6741486494265287,3,1
0,3,0,44.0,8.05,0,1,1,False,False,True,False,2.2027647577118348,3,1
1,3,1,28.0,7.7333,1,0,1,False,True,False,False,2.167143305297764,2,1
0,1,0,49.0,110.8833,0,0,3,False,False,True,False,4.717456363787216,3,0
0,3,0,42.0,7.65,0,1,1,False,False,True,False,2.157559320943788,3,1
1,1,1,18.0,227.525,0,0,2,True,False,False,False,5.4316456135398825,1,0
1,1,0,35.0,26.2875,0,1,1,False,True,False,False,3.3064287218760624,2,1
0,3,1,18.0,14.4542,0,0,2,True,False,False,False,2.737880811060884,1,0
0,3,0,25.0,7.7417,1,0,1,False,True,False,False,2.1681046787623672,2,1
0,3,0,26.0,7.8542,0,1,2,False,True,False,False,2.180891922715322,2,0
0,2,0,39.0,26.0,0,1,1,False,False,True,False,3.295836866004329,3,1
1,2,1,45.0,13.5,0,1,1,False,False,True,False,2.6741486494265287,3,1
1,1,0,42.0,26.2875,0,1,1,False,False,True,False,3.3064287218760624,3,1
1,1,1,22.0,151.55,0,1,1,False,True,False,False,5.027492411162679,2,1
1,3,0,28.0,15.2458,0,0,3,False,True,False,False,2.7878344138303452,2,0
1,1,1,24.0,49.5042,0,0,1,False,True,False,False,3.922056501139853,2,1
0,1,0,28.0,26.55,0,1,1,False,True,False,False,3.3160025355989236,2,1
1,1,0,48.0,52.0,0,1,2,False,False,True,False,3.970291913552122,3,0
0,3,0,29.0,9.4833,0,1,1,False,True,False,False,2.3497835148230464,2,1
0,2,0,52.0,13.0,0,1,1,False,False,True,False,2.6390573296152584,3,1
0,3,0,19.0,7.65,0,1,1,False,True,False,False,2.157559320943788,2,1
1,1,1,38.0,227.525,0,0,1,False,False,True,False,5.4316456135398825,3,1
1,2,1,27.0,10.5,0,1,1,False,True,False,False,2.4423470353692043,2,1
0,3,0,28.0,15.5,1,0,1,False,True,False,False,2.803360380906535,2,1
0,3,0,33.0,7.775,0,1,1,False,True,False,False,2.1719067693519296,2,1
1,2,1,6.0,33.0,0,1,2,False,False,False,False,3.5263605246161616,0,0
0,3,0,17.0,7.0542,0,1,2,True,False,False,False,2.086193694502369,1,0
0,2,0,34.0,13.0,0,1,1,False,True,False,False,2.6390573296152584,2,1
0,2,0,50.0,13.0,0,1,1,False,False,True,False,2.6390573296152584,3,1
1,1,0,27.0,53.1,0,1,2,False,True,False,False,3.9908341858524357,2,0
0,3,0,20.0,8.6625,0,1,1,False,True,False,False,2.2682524139135403,2,1
1,2,1,30.0,21.0,0,1,4,False,True,False,False,3.091042453358316,2,0
1,3,1,28.0,7.7375,1,0,1,False,True,False,False,2.1676241075599285,2,1
0,2,0,25.0,26.0,0,1,2,False,True,False,False,3.295836866004329,2,0
0,3,1,25.0,7.925,0,1,2,False,True,False,False,2.188856327665703,2,0
1,1,1,29.0,211.3375,0,1,1,False,True,False,False,5.35817698994543,2,1
0,3,0,11.0,18.7875,0,0,1,False,False,False,False,2.9850504252071306,0,1
0,2,0,28.0,0.0,0,1,1,False,True,False,False,0.0,2,1
0,2,0,23.0,13.0,0,1,1,False,True,False,False,2.6390573296152584,2,1
0,2,0,23.0,13.0,0,1,1,False,True,False,False,2.6390573296152584,2,1
0,3,0,28.5,16.1,0,1,1,False,True,False,False,2.8390784635086144,2,1
0,3,1,48.0,34.375,0,1,5,False,False,True,False,3.5660053559634015,3,0
1,1,0,35.0,512.3292,0,0,1,False,True,False,False,6.240917354759096,2,1
0,3,0,28.0,7.8958,0,1,1,False,True,False,False,2.1855792552411137,2,1
0,3,0,28.0,7.8958,0,1,1,False,True,False,False,2.1855792552411137,2,1
1,1,0,28.0,30.0,0,1,1,False,True,False,False,3.4339872044851463,2,1
0,1,0,36.0,78.85,0,1,2,False,False,True,False,4.380149874661021,3,0
1,1,1,21.0,262.375,0,0,5,False,True,False,False,5.5735788721243535,2,0
0,3,0,24.0,16.1,0,1,2,False,True,False,False,2.8390784635086144,2,0
1,3,0,31.0,7.925,0,1,1,False,True,False,False,2.188856327665703,2,1
0,1,0,70.0,71.0,0,1,3,False,False,False,True,4.276666119016055,4,0
0,3,0,16.0,20.25,0,1,3,True,False,False,False,3.056356895370426,1,0
1,2,1,30.0,13.0,0,1,1,False,True,False,False,2.6390573296152584,2,1
0,1,0,19.0,53.1,0,1,2,False,True,False,False,3.9908341858524357,2,0
0,3,0,31.0,7.75,1,0,1,False,True,False,False,2.169053700369523,2,1
1,2,1,4.0,23.0,0,1,3,False,False,False,False,3.1780538303479458,0,0
1,3,0,6.0,12.475,0,1,2,False,False,False,False,2.600836116795061,0,0
0,3,0,33.0,9.5,0,1,1,False,True,False,False,2.3513752571634776,2,1
0,3,0,23.0,7.8958,0,1,1,False,True,False,False,2.1855792552411137,2,1
1,2,1,48.0,65.0,0,1,4,False,False,True,False,4.189654742026425,3,0
1,2,0,0.67,14.5,0,1,3,False,False,False,False,2.740840023925201,0,0
0,3,0,28.0,7.7958,0,1,1,False,True,False,False,2.174274334826008,2,1
0,2,0,18.0,11.5,0,1,1,True,False,False,False,2.5257286443082556,1,1
0,3,0,34.0,8.05,0,1,1,False,True,False,False,2.2027647577118348,2,1
1,1,1,33.0,86.5,0,1,1,False,True,False,False,4.471638793363569,2,1
0,3,0,28.0,14.5,0,1,1,False,True,False,False,2.740840023925201,2,1
0,3,0,41.0,7.125,0,1,1,False,False,True,False,2.094945728215801,3,1
1,3,0,20.0,7.2292,0,0,1,False,True,False,False,2.1076888046179385,2,1
1,1,1,36.0,120.0,0,1,4,False,False,True,False,4.795790545596741,3,0
0,3,0,16.0,7.775,0,1,1,True,False,False,False,2.1719067693519296,1,1
1,1,1,51.0,77.9583,0,1,2,False,False,True,False,4.368919865004903,3,0
0,1,0,28.0,39.6,0,0,1,False,True,False,False,3.703768066607687,2,1
0,3,1,30.5,7.75,1,0,1,False,True,False,False,2.169053700369523,2,1
0,3,0,28.0,24.15,1,0,2,False,True,False,False,3.224857896545748,2,0
0,3,0,32.0,8.3625,0,1,1,False,True,False,False,2.236712348843338,2,1
0,3,0,24.0,9.5,0,1,1,False,True,False,False,2.3513752571634776,2,1
0,3,0,48.0,7.8542,0,1,1,False,False,True,False,2.180891922715322,3,1
0,2,1,57.0,10.5,0,1,1,False,False,True,False,2.4423470353692043,3,1
0,3,0,28.0,7.225,0,0,1,False,True,False,False,2.1071782966514356,2,1
1,2,1,54.0,23.0,0,1,5,False,False,True,False,3.1780538303479458,3,0
0,3,0,18.0,7.75,0,1,1,True,False,False,False,2.169053700369523,1,1
0,3,0,28.0,7.75,1,0,1,False,True,False,False,2.169053700369523,2,1
1,3,1,5.0,12.475,0,1,1,False,False,False,False,2.600836116795061,0,1
0,3,0,28.0,7.7375,1,0,1,False,True,False,False,2.1676241075599285,2,1
1,1,1,43.0,211.3375,0,1,2,False,False,True,False,5.35817698994543,3,0
1,3,1,13.0,7.2292,0,0,1,True,False,False,False,2.1076888046179385,1,1
1,1,1,17.0,57.0,0,1,2,True,False,False,False,4.060443010546419,1,0
0,1,0,29.0,30.0,0,1,1,False,True,False,False,3.4339872044851463,2,1
0,3,0,28.0,23.45,0,1,4,False,True,False,False,3.196630215920881,2,0
0,3,0,25.0,7.05,0,1,1,False,True,False,False,2.0856720914304723,2,1
0,3,0,25.0,7.25,0,1,1,False,True,False,False,2.1102132003465894,2,1
1,3,1,18.0,7.4958,0,1,1,True,False,False,False,2.139571923732859,1,1
0,3,0,8.0,29.125,1,0,6,False,False,False,False,3.405355391810819,0,0
1,3,0,1.0,20.575,0,1,4,False,False,False,False,3.0715352369694915,0,0
0,1,0,46.0,79.2,0,0,1,False,False,True,False,4.384523514872469,3,1
0,3,0,28.0,7.75,1,0,1,False,True,False,False,2.169053700369523,2,1
0,2,0,16.0,26.0,0,1,1,True,False,False,False,3.295836866004329,1,1
0,3,1,28.0,69.55,0,1,11,False,True,False,False,4.256321678298823,2,0
0,1,0,28.0,30.6958,0,0,1,False,True,False,False,3.4561841799918147,2,1
0,3,0,25.0,7.8958,0,1,1,False,True,False,False,2.1855792552411137,2,1
0,2,0,39.0,13.0,0,1,1,False,False,True,False,2.6390573296152584,3,1
1,1,1,49.0,25.9292,0,1,1,False,False,True,False,3.2932111997353943,3,1
1,3,1,31.0,8.6833,0,1,1,False,True,False,False,2.270402752283094,2,1
0,3,0,30.0,7.2292,0,0,1,False,True,False,False,2.1076888046179385,2,1
0,3,1,30.0,24.15,0,1,3,False,True,False,False,3.224857896545748,2,0
0,2,0,34.0,13.0,0,1,1,False,True,False,False,2.6390573296152584,2,1
1,2,1,31.0,26.25,0,1,3,False,True,False,False,3.305053521109253,2,0
1,1,0,11.0,120.0,0,1,4,False,False,False,False,4.795790545596741,0,0
1,3,0,0.42,8.5167,0,0,2,False,False,False,False,2.2530481500547457,0,0
1,3,0,27.0,6.975,0,1,1,False,True,False,False,2.076311648670908,2,1
0,3,0,31.0,7.775,0,1,1,False,True,False,False,2.1719067693519296,2,1
0,1,0,39.0,0.0,0,1,1,False,False,True,False,0.0,3,1
0,3,1,18.0,7.775,0,1,1,True,False,False,False,2.1719067693519296,1,1
0,2,0,39.0,13.0,0,1,1,False,False,True,False,2.6390573296152584,3,1
1,1,1,33.0,53.1,0,1,2,False,True,False,False,3.9908341858524357,2,0
0,3,0,26.0,7.8875,0,1,1,False,True,False,False,2.184645795129359,2,1
0,3,0,39.0,24.15,0,1,1,False,False,True,False,3.224857896545748,3,1
0,2,0,35.0,10.5,0,1,1,False,True,False,False,2.4423470353692043,2,1
0,3,1,6.0,31.275,0,1,7,False,False,False,False,3.4742929367327062,0,0
0,3,0,30.5,8.05,0,1,1,False,True,False,False,2.2027647577118348,2,1
0,1,0,28.0,0.0,0,1,1,False,True,False,False,0.0,2,1
0,3,1,23.0,7.925,0,1,1,False,True,False,False,2.188856327665703,2,1
0,2,0,31.0,37.0042,0,0,3,False,True,False,False,3.637696679934592,2,0
0,3,0,43.0,6.45,0,1,1,False,False,True,False,2.0082140323914683,3,1
0,3,0,10.0,27.9,0,1,6,False,False,False,False,3.3638415951183864,0,0
1,1,1,52.0,93.5,0,1,3,False,False,True,False,4.548599834499697,3,0
1,3,0,27.0,8.6625,0,1,1,False,True,False,False,2.2682524139135403,2,1
0,1,0,38.0,0.0,0,1,1,False,False,True,False,0.0,3,1
1,3,1,27.0,12.475,0,1,2,False,True,False,False,2.600836116795061,2,0
0,3,0,2.0,39.6875,0,1,6,False,False,False,False,3.705920919968788,0,0
0,3,0,28.0,6.95,1,0,1,False,True,False,False,2.0731719286662407,2,1
0,3,0,28.0,56.4958,0,1,1,False,True,False,False,4.05171190165724,2,1
1,2,0,1.0,37.0042,0,0,3,False,False,False,False,3.637696679934592,0,0
1,3,0,28.0,7.75,1,0,1,False,True,False,False,2.169053700369523,2,1
1,1,1,62.0,80.0,0,1,1,False,False,False,True,4.394449154672439,4,1
1,3,1,15.0,14.4542,0,0,2,True,False,False,False,2.737880811060884,1,0
1,2,0,0.83,18.75,0,1,3,False,False,False,False,2.9831534913471307,0,0
0,3,0,28.0,7.2292,0,0,1,False,True,False,False,2.1076888046179385,2,1
0,3,0,23.0,7.8542,0,1,1,False,True,False,False,2.180891922715322,2,1
0,3,0,18.0,8.3,0,1,1,True,False,False,False,2.2300144001592104,1,1
1,1,1,39.0,83.1583,0,0,3,False,False,True,False,4.432699549165613,3,0
0,3,0,21.0,8.6625,0,1,1,False,True,False,False,2.2682524139135403,2,1
0,3,0,28.0,8.05,0,1,1,False,True,False,False,2.2027647577118348,2,1
1,3,0,32.0,56.4958,0,1,1,False,True,False,False,4.05171190165724,2,1
1,1,0,28.0,29.7,0,0,1,False,True,False,False,3.4242626545931514,2,1
0,3,0,20.0,7.925,0,1,1,False,True,False,False,2.188856327665703,2,1
0,2,0,16.0,10.5,0,1,1,True,False,False,False,2.4423470353692043,1,1
1,1,1,30.0,31.0,0,0,1,False,True,False,False,3.4657359027997265,2,1
0,3,0,34.5,6.4375,0,0,1,False,True,False,False,2.006534770871748,2,1
0,3,0,17.0,8.6625,0,1,1,True,False,False,False,2.2682524139135403,1,1
0,3,0,42.0,7.55,0,1,1,False,False,True,False,2.145931282948669,3,1
0,3,0,28.0,69.55,0,1,11,False,True,False,False,4.256321678298823,2,0
0,3,0,35.0,7.8958,0,0,1,False,True,False,False,2.1855792552411137,2,1
0,2,0,28.0,33.0,0,1,2,False,True,False,False,3.5263605246161616,2,0
1,1,1,28.0,89.1042,0,0,2,False,True,False,False,4.500966778400217,2,0
0,3,0,4.0,31.275,0,1,7,False,False,False,False,3.4742929367327062,0,0
0,3,0,74.0,7.775,0,1,1,False,False,False,True,2.1719067693519296,4,1
0,3,1,9.0,15.2458,0,0,3,False,False,False,False,2.7878344138303452,0,0
1,1,1,16.0,39.4,0,1,2,True,False,False,False,3.6988297849671046,1,0
0,2,1,44.0,26.0,0,1,2,False,False,True,False,3.295836866004329,3,0
1,3,1,18.0,9.35,0,1,2,True,False,False,False,2.336986519711378,1,0
1,1,1,45.0,164.8667,0,1,3,False,False,True,False,5.11118445372147,3,0
1,1,0,51.0,26.55,0,1,1,False,False,True,False,3.3160025355989236,3,1
1,3,1,24.0,19.2583,0,0,4,False,True,False,False,3.0085645861193133,2,0
0,3,0,28.0,7.2292,0,0,1,False,True,False,False,2.1076888046179385,2,1
0,3,0,41.0,14.1083,0,1,3,False,False,True,False,2.7152442616824506,3,0
0,2,0,21.0,11.5,0,1,2,False,True,False,False,2.5257286443082556,2,0
1,1,1,48.0,25.9292,0,1,1,False,False,True,False,3.2932111997353943,3,1
0,3,1,28.0,69.55,0,1,11,False,True,False,False,4.256321678298823,2,0
0,2,0,24.0,13.0,0,1,1,False,True,False,False,2.6390573296152584,2,1
1,2,1,42.0,13.0,0,1,1,False,False,True,False,2.6390573296152584,3,1
1,2,1,27.0,13.8583,0,0,2,False,True,False,False,2.698558631668595,2,0
0,1,0,31.0,50.4958,0,1,1,False,True,False,False,3.941500250945973,2,1
0,3,0,28.0,9.5,0,1,1,False,True,False,False,2.3513752571634776,2,1
1,3,0,4.0,11.1333,0,1,3,False,False,False,False,2.495953738718064,0,0
0,3,0,26.0,7.8958,0,1,1,False,True,False,False,2.1855792552411137,2,1
1,1,1,47.0,52.5542,0,1,3,False,False,True,False,3.9806942251907276,3,0
0,1,0,33.0,5.0,0,1,1,False,True,False,False,1.791759469228055,2,1
0,3,0,47.0,9.0,0,1,1,False,False,True,False,2.302585092994046,3,1
1,2,1,28.0,24.0,0,0,2,False,True,False,False,3.2188758248682006,2,0
1,3,1,15.0,7.225,0,0,1,True,False,False,False,2.1071782966514356,1,1
0,3,0,20.0,9.8458,0,1,1,False,True,False,False,2.3837779082709782,2,1
0,3,0,19.0,7.8958,0,1,1,False,True,False,False,2.1855792552411137,2,1
0,3,0,28.0,7.8958,0,1,1,False,True,False,False,2.1855792552411137,2,1
1,1,1,56.0,83.1583,0,0,2,False,False,True,False,4.432699549165613,3,0
1,2,1,25.0,26.0,0,1,2,False,True,False,False,3.295836866004329,2,0
0,3,0,33.0,7.8958,0,1,1,False,True,False,False,2.1855792552411137,2,1
0,3,1,22.0,10.5167,0,1,1,False,True,False,False,2.4437981558973862,2,1
0,2,0,28.0,10.5,0,1,1,False,True,False,False,2.4423470353692043,2,1
0,3,0,25.0,7.05,0,1,1,False,True,False,False,2.0856720914304723,2,1
0,3,1,39.0,29.125,1,0,6,False,False,True,False,3.405355391810819,3,0
0,2,0,27.0,13.0,0,1,1,False,True,False,False,2.6390573296152584,2,1
1,1,1,19.0,30.0,0,1,1,False,True,False,False,3.4339872044851463,2,1
0,3,1,28.0,23.45,0,1,4,False,True,False,False,3.196630215920881,2,0
1,1,0,26.0,30.0,0,0,1,False,True,False,False,3.4339872044851463,2,1
0,3,0,32.0,7.75,1,0,1,False,True,False,False,2.169053700369523,2,1
